序號,答案
20240717161009,82.17
20240717162009,74.21
20240717163009,65.88
20240717164009,57.14
20240717165009,47.91
20240316090010,340.83
20240316091010,55.47
20240316092010,311.86
20240316093010,271.4
20240316094010,277.2
20240316095010,269.42
20240316100010,255.29
20240316101010,248.36
20240316102010,248.01
20240316103010,250.39
20240316104010,251.94
20240316105010,254.56
20240316110010,253.45
20240316111010,247.89
20240316112010,243.23
20240316113010,239.15
20240316114010,235.33
20240316115010,231.53
20240316120010,227.59
20240316121010,223.43
20240316122010,219.04
20240316123010,214.39
20240316124010,209.54
20240316125010,204.5
20240316130010,199.32
20240316131010,194.05
20240316132010,188.71
20240316133010,183.31
20240316134010,177.85
20240316135010,172.3
20240316140010,166.68
20240316141010,160.96
20240316142010,155.15
20240316143010,149.24
20240316144010,143.22
20240316145010,137.09
20240316150010,130.83
20240316151010,124.44
20240316152010,117.9
20240316153010,111.19
20240316154010,104.29
20240316155010,97.17
20240316160010,89.81
20240316161010,82.17
20240316162010,74.21
20240316163010,65.88
20240316164010,57.14
20240316165010,47.91
20240324090010,356.79
20240324091010,28.5
20240324092010,329.31
20240324093010,282.85
20240324094010,298.29
20240324095010,277.19
20240324100010,256.59
20240324101010,246.65
20240324102010,245.38
20240324103010,247.95
20240324104010,252.61
20240324105010,255.26
20240324110010,253.45
20240324111010,247.89
20240324112010,243.23
20240324113010,239.15
20240324114010,235.33
20240324115010,231.53
20240324120010,227.59
20240324121010,223.43
20240324122010,219.04
20240324123010,214.39
20240324124010,209.54
20240324125010,204.5
20240324130010,199.32
20240324131010,194.05
20240324132010,188.71
20240324133010,183.31
20240324134010,177.85
20240324135010,172.3
20240324140010,166.68
20240324141010,160.96
20240324142010,155.15
20240324143010,149.24
20240324144010,143.22
20240324145010,137.09
20240324150010,130.83
20240324151010,124.44
20240324152010,117.9
20240324153010,111.19
20240324154010,104.29
20240324155010,97.17
20240324160010,89.81
20240324161010,82.17
20240324162010,74.21
20240324163010,65.88
20240324164010,57.14
20240324165010,47.91
20240412090010,314.9
20240412091010,281.22
20240412092010,346.74
20240412093010,290.58
20240412094010,271.62
20240412095010,250.51
20240412100010,236.08
20240412101010,231.5
20240412102010,233.45
20240412103010,238.66
20240412104010,244.28
20240412105010,249.43
20240412110010,253.45
20240412111010,247.89
20240412112010,243.23
20240412113010,239.15
20240412114010,235.33
20240412115010,231.53
20240412120010,227.59
20240412121010,223.43
20240412122010,219.04
20240412123010,214.39
20240412124010,209.54
20240412125010,204.5
20240412130010,199.32
20240412131010,194.05
20240412132010,188.71
20240412133010,183.31
20240412134010,177.85
20240412135010,172.3
20240412140010,166.68
20240412141010,160.96
20240412142010,155.15
20240412143010,149.24
20240412144010,143.22
20240412145010,137.09
20240412150010,130.83
20240412151010,124.44
20240412152010,117.9
20240412153010,111.19
20240412154010,104.29
20240412155010,97.17
20240412160010,89.81
20240412161010,82.17
20240412162010,74.21
20240412163010,65.88
20240412164010,57.14
20240412165010,47.91
20240419090010,139.21
20240419091010,293.21
20240419092010,230.57
20240419093010,227.23
20240419094010,237.45
20240419095010,243.84
20240419100010,246.66
20240419101010,248.82
20240419102010,251.19
20240419103010,253.38
20240419104010,254.46
20240419105010,254.54
20240419110010,253.45
20240419111010,247.89
20240419112010,243.23
20240419113010,239.15
20240419114010,235.33
20240419115010,231.53
20240419120010,227.59
20240419121010,223.43
20240419122010,219.04
20240419123010,214.39
20240419124010,209.54
20240419125010,204.5
20240419130010,199.32
20240419131010,194.05
20240419132010,188.71
20240419133010,183.31
20240419134010,177.85
20240419135010,172.3
20240419140010,166.68
20240419141010,160.96
20240419142010,155.15
20240419143010,149.24
20240419144010,143.22
20240419145010,137.09
20240419150010,130.83
20240419151010,124.44
20240419152010,117.9
20240419153010,111.19
20240419154010,104.29
20240419155010,97.17
20240419160010,89.81
20240419161010,82.17
20240419162010,74.21
20240419163010,65.88
20240419164010,57.14
20240419165010,47.91
20240515090010,307.11
20240515091010,440.8
20240515092010,465.84
20240515093010,380.15
20240515094010,323.38
20240515095010,274.85
20240515100010,240.4
20240515101010,226.11
20240515102010,226.71
20240515103010,233.85
20240515104010,241.21
20240515105010,248.47
20240515110010,253.45
20240515111010,247.89
20240515112010,243.23
20240515113010,239.15
20240515114010,235.33
20240515115010,231.53
20240515120010,227.59
20240515121010,223.43
20240515122010,219.04
20240515123010,214.39
20240515124010,209.54
20240515125010,204.5
20240515130010,199.32
20240515131010,194.05
20240515132010,188.71
20240515133010,183.31
20240515134010,177.85
20240515135010,172.3
20240515140010,166.68
20240515141010,160.96
20240515142010,155.15
20240515143010,149.24
20240515144010,143.22
20240515145010,137.09
20240515150010,130.83
20240515151010,124.44
20240515152010,117.9
20240515153010,111.19
20240515154010,104.29
20240515155010,97.17
20240515160010,89.81
20240515161010,82.17
20240515162010,74.21
20240515163010,65.88
20240515164010,57.14
20240515165010,47.91
20240526090010,85.76
20240526091010,287.07
20240526092010,261.99
20240526093010,249.27
20240526094010,258.36
20240526095010,257.99
20240526100010,252.75
20240526101010,248.85
20240526102010,248.08
20240526103010,249.13
20240526104010,250.62
20240526105010,252.48
20240526110010,253.45
20240526111010,247.89
20240526112010,243.23
20240526113010,239.15
20240526114010,235.33
20240526115010,231.53
20240526120010,227.59
20240526121010,223.43
20240526122010,219.04
20240526123010,214.39
20240526124010,209.54
20240526125010,204.5
20240526130010,199.32
20240526131010,194.05
20240526132010,188.71
20240526133010,183.31
20240526134010,177.85
20240526135010,172.3
20240526140010,166.68
20240526141010,160.96
20240526142010,155.15
20240526143010,149.24
20240526144010,143.22
20240526145010,137.09
20240526150010,130.83
20240526151010,124.44
20240526152010,117.9
20240526153010,111.19
20240526154010,104.29
20240526155010,97.17
20240526160010,89.81
20240526161010,82.17
20240526162010,74.21
20240526163010,65.88
20240526164010,57.14
20240526165010,47.91
20240617090010,179.71
20240617091010,373.01
20240617092010,322.14
20240617093010,293.2
20240617094010,292.14
20240617095010,278.58
20240617100010,262.82
20240617101010,252.26
20240617102010,248.21
20240617103010,248.52
20240617104010,250.35
20240617105010,252.47
20240617110010,253.45
20240617111010,247.89
20240617112010,243.23
20240617113010,239.15
20240617114010,235.33
20240617115010,231.53
20240617120010,227.59
20240617121010,223.43
20240617122010,219.04
20240617123010,214.39
20240617124010,209.54
20240617125010,204.5
20240617130010,199.32
20240617131010,194.05
20240617132010,188.71
20240617133010,183.31
20240617134010,177.85
20240617135010,172.3
20240617140010,166.68
20240617141010,160.96
20240617142010,155.15
20240617143010,149.24
20240617144010,143.22
20240617145010,137.09
20240617150010,130.83
20240617151010,124.44
20240617152010,117.9
20240617153010,111.19
20240617154010,104.29
20240617155010,97.17
20240617160010,89.81
20240617161010,82.17
20240617162010,74.21
20240617163010,65.88
20240617164010,57.14
20240617165010,47.91
20240630090010,476.47
20240630091010,408.25
20240630092010,456.1
20240630093010,380.89
20240630094010,343.51
20240630095010,299.42
20240630100010,262.51
20240630101010,241.27
20240630102010,236.74
20240630103010,240.4
20240630104010,245.88
20240630105010,250.11
20240630110010,253.45
20240630111010,247.89
20240630112010,243.23
20240630113010,239.15
20240630114010,235.33
20240630115010,231.53
20240630120010,227.59
20240630121010,223.43
20240630122010,219.04
20240630123010,214.39
20240630124010,209.54
20240630125010,204.5
20240630130010,199.32
20240630131010,194.05
20240630132010,188.71
20240630133010,183.31
20240630134010,177.85
20240630135010,172.3
20240630140010,166.68
20240630141010,160.96
20240630142010,155.15
20240630143010,149.24
20240630144010,143.22
20240630145010,137.09
20240630150010,130.83
20240630151010,124.44
20240630152010,117.9
20240630153010,111.19
20240630154010,104.29
20240630155010,97.17
20240630160010,89.81
20240630161010,82.17
20240630162010,74.21
20240630163010,65.88
20240630164010,57.14
20240630165010,47.91
20240714090010,118.06
20240714091010,47.21
20240714092010,409.66
20240714093010,388.04
20240714094010,391.25
20240714095010,347.72
20240714100010,297.14
20240714101010,267.6
20240714102010,253.38
20240714103010,251.51
20240714104010,252.15
20240714105010,253.59
20240714110010,253.45
20240714111010,247.89
20240714112010,243.23
20240714113010,239.15
20240714114010,235.33
20240714115010,231.53
20240714120010,227.59
20240714121010,223.43
20240714122010,219.04
20240714123010,214.39
20240714124010,209.54
20240714125010,204.5
20240714130010,199.32
20240714131010,194.05
20240714132010,188.71
20240714133010,183.31
20240714134010,177.85
20240714135010,172.3
20240714140010,166.68
20240714141010,160.96
20240714142010,155.15
20240714143010,149.24
20240714144010,143.22
20240714145010,137.09
20240714150010,130.83
20240714151010,124.44
20240714152010,117.9
20240714153010,111.19
20240714154010,104.29
20240714155010,97.17
20240714160010,89.81
20240714161010,82.17
20240714162010,74.21
20240714163010,65.88
20240714164010,57.14
20240714165010,47.91
20240718090010,87.71
20240718091010,0
20240718092010,267.03
20240718093010,302.43
20240718094010,359.74
20240718095010,344.3
20240718100010,309.8
20240718101010,284.26
20240718102010,272.09
20240718103010,267.39
20240718104010,263.87
20240718105010,259.13
20240718110010,253.45
20240718111010,247.89
20240718112010,243.23
20240718113010,239.15
20240718114010,235.33
20240718115010,231.53
20240718120010,227.59
20240718121010,223.43
20240718122010,219.04
20240718123010,214.39
20240718124010,209.54
20240718125010,204.5
20240718130010,199.32
20240718131010,194.05
20240718132010,188.71
20240718133010,183.31
20240718134010,177.85
20240718135010,172.3
20240718140010,166.68
20240718141010,160.96
20240718142010,155.15
20240718143010,149.24
20240718144010,143.22
20240718145010,137.09
20240718150010,130.83
20240718151010,124.44
20240718152010,117.9
20240718153010,111.19
20240718154010,104.29
20240718155010,97.17
20240718160010,89.81
20240718161010,82.17
20240718162010,74.21
20240718163010,65.88
20240718164010,57.14
20240718165010,47.91
20240720090010,90.12
20240720091010,0
20240720092010,307.73
20240720093010,329.33
20240720094010,373.93
20240720095010,349.08
20240720100010,305.57
20240720101010,279.88
20240720102010,267.79
20240720103010,262.8
20240720104010,260.14
20240720105010,258.05
20240720110010,253.45
20240720111010,247.89
20240720112010,243.23
20240720113010,239.15
20240720114010,235.33
20240720115010,231.53
20240720120010,227.59
20240720121010,223.43
20240720122010,219.04
20240720123010,214.39
20240720124010,209.54
20240720125010,204.5
20240720130010,199.32
20240720131010,194.05
20240720132010,188.71
20240720133010,183.31
20240720134010,177.85
20240720135010,172.3
20240720140010,166.68
20240720141010,160.96
20240720142010,155.15
20240720143010,149.24
20240720144010,143.22
20240720145010,137.09
20240720150010,130.83
20240720151010,124.44
20240720152010,117.9
20240720153010,111.19
20240720154010,104.29
20240720155010,97.17
20240720160010,89.81
20240720161010,82.17
20240720162010,74.21
20240720163010,65.88
20240720164010,57.14
20240720165010,47.91
20240322090011,108.58
20240322091011,223.4
20240322092011,287.63
20240322093011,254.52
20240322094011,246.3
20240322095011,241.59
20240322100011,237.46
20240322101011,236.68
20240322102011,238.76
20240322103011,242.87
20240322104011,246.76
20240322105011,250.52
20240322110011,253.45
20240322111011,247.89
20240322112011,243.23
20240322113011,239.15
20240322114011,235.33
20240322115011,231.53
20240322120011,227.59
20240322121011,223.43
20240322122011,219.04
20240322123011,214.39
20240322124011,209.54
20240322125011,204.5
20240322130011,199.32
20240322131011,194.05
20240322132011,188.71
20240322133011,183.31
20240322134011,177.85
20240322135011,172.3
20240322140011,166.68
20240322141011,160.96
20240322142011,155.15
20240322143011,149.24
20240322144011,143.22
20240322145011,137.09
20240322150011,130.83
20240322151011,124.44
20240322152011,117.9
20240322153011,111.19
20240322154011,104.29
20240322155011,97.17
20240322160011,89.81
20240322161011,82.17
20240322162011,74.21
20240322163011,65.88
20240322164011,57.14
20240322165011,47.91
20240327090011,33.3
20240327091011,327.04
20240327092011,320.06
20240327093011,277.31
20240327094011,253.92
20240327095011,243.44
20240327100011,239.65
20240327101011,239.04
20240327102011,241.86
20240327103011,244.51
20240327104011,248.4
20240327105011,251.7
20240327110011,253.45
20240327111011,247.89
20240327112011,243.23
20240327113011,239.15
20240327114011,235.33
20240327115011,231.53
20240327120011,227.59
20240327121011,223.43
20240327122011,219.04
20240327123011,214.39
20240327124011,209.54
20240327125011,204.5
20240327130011,199.32
20240327131011,194.05
20240327132011,188.71
20240327133011,183.31
20240327134011,177.85
20240327135011,172.3
20240327140011,166.68
20240327141011,160.96
20240327142011,155.15
20240327143011,149.24
20240327144011,143.22
20240327145011,137.09
20240327150011,130.83
20240327151011,124.44
20240327152011,117.9
20240327153011,111.19
20240327154011,104.29
20240327155011,97.17
20240327160011,89.81
20240327161011,82.17
20240327162011,74.21
20240327163011,65.88
20240327164011,57.14
20240327165011,47.91
20240413090011,285.25
20240413091011,260.01
20240413092011,289.04
20240413093011,259.71
20240413094011,257.98
20240413095011,250.36
20240413100011,242.39
20240413101011,239.11
20240413102011,240.3
20240413103011,244.58
20240413104011,248.57
20240413105011,252.07
20240413110011,253.45
20240413111011,247.89
20240413112011,243.23
20240413113011,239.15
20240413114011,235.33
20240413115011,231.53
20240413120011,227.59
20240413121011,223.43
20240413122011,219.04
20240413123011,214.39
20240413124011,209.54
20240413125011,204.5
20240413130011,199.32
20240413131011,194.05
20240413132011,188.71
20240413133011,183.31
20240413134011,177.85
20240413135011,172.3
20240413140011,166.68
20240413141011,160.96
20240413142011,155.15
20240413143011,149.24
20240413144011,143.22
20240413145011,137.09
20240413150011,130.83
20240413151011,124.44
20240413152011,117.9
20240413153011,111.19
20240413154011,104.29
20240413155011,97.17
